"","user_id","status_id","created_at","screen_name","text","source","day_created","location"
"103","80772125","1353551382964408321",2021-01-25 03:52:52,"JeriJacquin","Currently on 4K Ultra HD, Bluray and Digital from writer/director Roland Emmerich and @Sony Pictures Home Entertainment is the disaster of 2012. Review is up at https://t.co/BCX4KWoJFu #2012 https://t.co/TjkM5ah0Wx","Twitter Web App","2021-01-25","Imperial Beach"
"104","1274279295263952896","1353551368292864000",2021-01-25 03:52:48,"di_sassi","@LauraAlvarezJC You are hovering on a block here for disinformation. You hero was a disaster. He, along with several others, cost us the future with is indecisiveness, ideological rigidity and feeble leadership.","Twitter Web App","2021-01-25","Germany"
"105","188519008","1353551310746914816",2021-01-25 03:52:34,"Miss_A_Tay","So, our housing market is through the roof, but our salaries aren't budging.  This is a recipe for disaster.","Twitter for Android","2021-01-25","AZ! "
"106","3156867768","1353551291042078720",2021-01-25 03:52:30,"ingoodjesst","@rose_kg0 i'll never get over every single time she blushes over another female character in the show like C'MON !!!

she's just such a wonderful disaster bi protagonist and i feel so seen,,,, https://t.co/vhN2I1Y5rp","Twitter Web App","2021-01-25","she/they • bi • 24"
"107","1175885219993460737","1353551250588102656",2021-01-25 03:52:20,"beachpantherfan","@PanthersCulture I remember them having to cheat to do it. 

I also remember what a disaster they were as a franchise before the cheating.","Twitter Web App","2021-01-25","The Beach"
"108","4197919693","1353551214101729280",2021-01-25 03:52:11,"hulk_jd","@KatrinaPierson @parscale Creating a third-party is a disaster and would give every election to the Democrats. The Republican party is for conservatives, and it needs to be re-molded that way, and expel the phonies line Romney and Sasse","Twitter for iPhone","2021-01-25","N/A"
"109","1273474203912716288","1353551175145185280",2021-01-25 03:52:02,"liv_lawless","@RealLucyDavis OMG your amazing brains can't explode! That would be a disaster. <U+0001F602><U+0001F602><U+0001F602> Let's just go on the IG, everyone happy and no brains explode. <U+0001F97A><U+2764><U+FE0F>","Twitter Web App","2021-01-25","N/A"
"110","1217248845152866305","1353551074586718208",2021-01-25 03:51:38,"LockdownJaire","tweets moments before disaster https://t.co/7cyUVFa5Es","Twitter for iPhone","2021-01-25","Titletown"
"111","743979091322355712","1353551030219378691",2021-01-25 03:51:28,"Disaster_Bunny_","@honkkarl KARL. PLEASE, THAT WAS FANTASTIC. IM SO BLOWN AWAY BY THE STORY, THE PACING, THE SUSPENSE, THE SETTING AND THE CHARACTERS, IT HAD ME ON THE EDGE OF MY SEAT, IT WAS SO FANTASTIC THANK YOU THANK YOU THANK YOU <U+0001F495><U+0001F495><U+0001F495><U+0001F495><U+0001F495> https://t.co/ZqBK6VXfzO","Twitter for Android","2021-01-25","N/A"
"112","743979091322355712","1353547959632334850",2021-01-25 03:39:15,"Disaster_Bunny_","@hellodaekko HEY BESTIE??? I CAN'T HANDLE THIS RIGHT NOW.","Twitter Web App","2021-01-25","N/A"
"113","259660953","1353551012758511616",2021-01-25 03:51:23,"AliceTinker1943","Amira: listen to your papa. Andrew is a disaster. #90DayFiance","Twitter for iPhone","2021-01-25","Mount Lebanon, PA"
"114","105912914","1353550973126508545",2021-01-25 03:51:14,"colagoddess","@hedwiglitz photos taken moments before disaster","Twitter for iPhone","2021-01-25","Pigfarts"
"115","65143792","1353550972413501441",2021-01-25 03:51:14,"fyrguy65","@CyrilRamaphosa Stuck record..  same track over and over... time to change the album from this one-hit disaster...#VoetsekANC","Twitter for Android","2021-01-25"," Durban"
"116","854084039283789832","1353550933024600069",2021-01-25 03:51:04,"mgevans150","@peterson_gw @inky_mark Interesting point about Buffet.  Travel by rail doesn't make sense and is less environmentally friendly.  Do you recall the rail disaster in Lac Megantic, Quebec where a runaway train carrying crude derailed and killed 47 residents in the small town? https://t.co/U1RkQgEnQF","Twitter Web App","2021-01-25","Toronto"
"117","734110149787275266","1353550877605425154",2021-01-25 03:50:51,"hmmmmmmmm72","@SenRonJohnson You’re a disaster quid pro Ron.","Twitter for iPhone","2021-01-25","Somewhere in Oklahoma<U+0001F32A>"
"118","935646206167990272","1353550875675922434",2021-01-25 03:50:51,"itsnemo27","Pictures taken moments before disaster https://t.co/1PKCd3Jqph","Twitter for iPhone","2021-01-25","Vibin"
"119","1945244329","1353550863760056320",2021-01-25 03:50:48,"johnombogap","@MikeSonko @WilliamsRuto For critical thinking this is fuel for disaster","Twitter Web App","2021-01-25","Kisii"
"120","551805376","1353550830557868032",2021-01-25 03:50:40,"BadBoyGoodGuyy","@PromisingFilm I hate movies w/this theme: ‘<U+0001F974>mEn BaD; wOmAn PoWeRfUL<U+0001F974>’

THANK GOODNESS this one was such a phenomenal disaster. The “hero” commits negative acts to other females in her plans to destroy males!??<U+0001F923><U+0001F602>. . .&amp; she dies<U+0001F923><U+0001F602>

I’m recommending this to EVERYONE!! #PromisingYoungWoman https://t.co/7aue89OGd9","Twitter for iPhone","2021-01-25","where music is made..."
"121","105581789","1353550820126683136",2021-01-25 03:50:37,"coldestwinters","@audaciouskay It’s a disaster fr","Twitter for iPhone","2021-01-25","Eating crab legs with yo daddy"
"122","1234617312839262208","1353550807908671490",2021-01-25 03:50:35,"simplyanoodle","taken moments before disaster https://t.co/rYkfPwlejo","Twitter for Android","2021-01-25","Region of the Summer Stars"
"123","246458928","1353550700828123136",2021-01-25 03:50:09,"zdeets","@Pg_Benson *was not...Twitter disaster. This is why I stay mum.","Twitter for iPhone","2021-01-25","Normal, IL"
"124","431939338","1353550690006798338",2021-01-25 03:50:06,"Democratsaint","@SenTedCruz the fact is nothing you people have pushed over last 20 years has worked. where the 6% gdp? the last gdp before pandemic was 1.9%. trump did  not have a 3% gdp for a year. when obama did not it was a disaster, when trump best economy ever. trump ended longest streak..","Twitter Web App","2021-01-25","N/A"
"125","1286179370672041984","1353550674001338374",2021-01-25 03:50:03,"zoopaful","Since Karl forgets more and more abt himself after he travels, what if he forgets that he needs to save the smp from some sort of war or disaster because he’s just forgotten that he cares for everyone’s life’s in the smp and doesn’t know he needs to save them.","Twitter for iPhone","2021-01-25","N/A"
"126","1052768893188497408","1353550632540581889",2021-01-25 03:49:53,"Von_Terminator","To assume how one operates based upon interactions on Twitter, is to court disaster when applying what little you think you've learned.","Twitter Web App","2021-01-25","White Sands, NM"
"127","29975067","1353550614156906496",2021-01-25 03:49:48,"dpoen","President Harris. No one lives forever---take it from me---it  will be traumatic. It's NOT what I voted for. She was one of my least favorite candidates amongst Democrats for President. After Amy Klobuchar... a real disaster in the making. Picture is from Politico. https://t.co/vOyzH9WMgP","Twitter Web App","2021-01-25","missoula, montana"
"128","20065936","1353550549908652033",2021-01-25 03:49:33,"mental_floss","Researchers thought the site of the 1986 Chernobyl disaster was unable to support life. But a bunch of wolves, deer, wild boars, bears, foxes, and dogs disagreed.
https://t.co/QuHGexd3SS","SocialFlow","2021-01-25","New York"
"129","1276698819845976069","1353550545038897152",2021-01-25 03:49:32,"Italia2Italia","@lamphieryeg If separation turns into a disaster for Alberta, would it be any worse then our current situation? Just think, no more welfare cheque to Quebec.","Twitter for iPad","2021-01-25","N/A"
"130","734198623","1353550536167944192",2021-01-25 03:49:30,"Nebbers12","@Danny_Disaster @spanishforshark @nachosarah I said the exact same thing. Just why?","Twitter Web App","2021-01-25","N/A"
"131","16005515","1353550529918496768",2021-01-25 03:49:28,"JPMasters","As @ScottMorrisonMP &amp; @JoshFrydenberg do the bidding for their media mates (some of whom pay no corporate income tax in Australia), it looks like small business (who they constantly remind us are the ""engine room"" of Australia) will as usual pay the price

https://t.co/mLSJwHxuT6","Twitter Web App","2021-01-25","Sydney"
"132","458949043","1353550477397524481",2021-01-25 03:49:16,"Jeffyswimgood","@BubbleBoyJJ I don’t think it’ll happen but he might ask to leave. Cap situation is a disaster and he’s most likely without his #1 RB and the guy who snaps him the ball next year","Twitter for iPhone","2021-01-25","Wisconsin, USA"
"133","985188931","1353550422548520960",2021-01-25 03:49:03,"OffGridExchange","Transcript: The 11th Hour with Brian Williams, 1/22/2021: So, I think the Biden will be able to go back and focus on these disasters of ... of the Columbia University National Center for Disaster Preparedness. https://t.co/gYb7xfkk2C","dlvr.it","2021-01-25","N/A"
"134","985188931","1353550420015075329",2021-01-25 03:49:02,"OffGridExchange","Edward Joseph Komyati Lt. Col. USAF Ret.: As a civilian, he worked in disaster preparedness at Ramstein AFB, Germany and as program manager, management analyst and cost analyst at ... https://t.co/wXn0earR1x","dlvr.it","2021-01-25","N/A"
"135","2407656121","1353550413199405056",2021-01-25 03:49:00,"aaronsingline","@nrunje Some??  Pretty much every single time someone stood in front of a microphone it was a disaster.","Twitter Web App","2021-01-25","New Zealand"
"136","1305687699089764352","1353550405364539392",2021-01-25 03:48:59,"rmzwo","@blondecatty @donwinslow @GOP It’s my goal to raise up people like you right now.  I’m a lifelong independent turned liberal.  We must all fight fir good candidates. This has been a disaster.  Primary fir @SenHawleyPress needs to be brutal from cities here.","Twitter for iPhone","2021-01-25","N/A"
"137","1340345036047867909","1353550388897714176",2021-01-25 03:48:55,"Personagamesare","Persona 3 Portable is an overrated disaster","Cheap Bots, Done Quick!","2021-01-25","N/A"
"138","1315637280640442369","1353550365275262982",2021-01-25 03:48:49,"emptyL1fee","Weekends? Haha disaster<U+0001F602>","Twitter for iPhone","2021-01-25","N/A"
"139","1035407297990684673","1353550362645417984",2021-01-25 03:48:48,"bl0odybrilliant","@bradmondonyc my goodness, do have I got a hair disaster for you... I’m gonna show the journey of my hair being butchered by my PROFESSIONAL HAIRDRESSER (a thread) 
photo 1 - my hair before it got butchered. https://t.co/NyuQO3B4uX","Twitter for iPhone","2021-01-25","Australia"
"140","769687805282877440","1353550357872390144",2021-01-25 03:48:47,"evan4905","Oh vey gentiles running treasury what a disaster that would be 

Rubs hands anxiously https://t.co/xYcAOQQ4Yq","Twitter for Android","2021-01-25","United States"
"141","24186792","1353550330714329096",2021-01-25 03:48:41,"FoodAndWineDiva","Me. Ornstein your article was compelling, practical, and realistic. If implemented as you suggest, we could see a refreshing contrast occur in America after four interminably long years of chaos, division, corruption, and disaster. I hope your suggestions are heeded. https://t.co/MkBereQFkQ","Twitter for iPad","2021-01-25","Washington, DC metro"
"142","1144000830","1353550227605741570",2021-01-25 03:48:16,"mattketchum","I hope everyone is ready for every small child to be a disaster in restaurants because hoo boy those skills are *gone*. https://t.co/s9qvzGOfGd","Twitter Web App","2021-01-25","NJ and KS"
"143","18741944","1353550205237547008",2021-01-25 03:48:11,"mumbly_joe","@Lollardfish Redfield at CDC was a disaster, helped incinerate CDC's rep and compounded the worst misgivings people had about him from the AIDS years (contra the mostly-goodwill Fauci earned for his role in speeding clinical trials).  Surgeon General Adams's health comms, atrocious. Birx?","Twitter Web App","2021-01-25","Problem Attic, Mail Alley"
"144","17783176","1353550198279180289",2021-01-25 03:48:09,"Atomikos","Introduction of the problem of disaster recovery and XA environments https://t.co/W4RXpOfx6i #java #jta https://t.co/cdLNsvURF8","SocialOomph","2021-01-25","Belgium, Europe"
"145","1329645631921537027","1353550195569487873",2021-01-25 03:48:09,"Lutfia93185786","@elonmusk @boringcompany The three most important things in this world have a pleasant job, a family that understands and a universe that always loves humanity without any disaster.","Twitter Web App","2021-01-25","N/A"
"146","3347686272","1353550189890580480",2021-01-25 03:48:07,"gamer1nQ8","I lost 8 out of 11 games of overwatch yesterday (tank) each one of those losses were blamed on dps in chat ... the actual reason we lost is because they didn’t group once... also people trying to play ball in low ranked is a disaster ...","Twitter for iPhone","2021-01-25","Kuwait <U+0643><U+0648><U+064A><U+062A>"
"147","1353538653805539329","1353550144931823622",2021-01-25 03:47:56,"LmaoSupBro1","@captainlevitwt Season 1 wit Levi was a disaster","Twitter Web App","2021-01-25","Kentucky. U.S.A"
"148","927575359096270851","1353550059665846272",2021-01-25 03:47:36,"Lynnj1964","..We would've had VIRUS, however NOT as MANY would have gotten, DIED if there'd been GOVT warnings, precautions, tests, quarantine &amp; travel restrictions. Production PPE etc in Jan, NOT April

Credit for speed of Trials allowed; NOT VACCINE, scientists did

ROLLOUT total disaster","Twitter for Android","2021-01-25","Michigan, USA"
"149","767585506641211393","1353550054762622978",2021-01-25 03:47:35,"londid53","@Nkokoma He’s a disaster!","Twitter for iPhone","2021-01-25","Durban, South Africa"
"150","24663537","1353550047087009793",2021-01-25 03:47:33,"jdolbeer","@kenjilopezalt there's a weird concept that people in the Seattle area should just deal with the light version of rain we get and be wet. i get that umbrellas can be a disaster when it's in a packed are like the market, but we're in a pandemic lol. nothing should be packed.","Twitter Web App","2021-01-25","Portland, OR"
"151","1276533589077667841","1353550014392352768",2021-01-25 03:47:25,"mariehi19","@AdamParkhomenko She's a disaster.","Twitter Web App","2021-01-25","N/A"
"152","1327630078575075328","1353549980523495427",2021-01-25 03:47:17,"bootwts","and what if in the future, karl tries to change something in the past for the better, but then when he comes back it’s all a disaster so he builds that city for his friends in case there’s an emergency, writes how to get to the city, and gives that and all of his other books to +","Twitter for iPad","2021-01-25","she/her | minor"
"153","2577457142","1353549919630422016",2021-01-25 03:47:03,"Newsvergeonline","Fire disasters: PDP urges FG to equip disaster management agencies https://t.co/CUAf92tp8K","dlvr.it","2021-01-25","Lagos, Nigeria"
"154","294705899","1353549918833524738",2021-01-25 03:47:03,"DaveluvO","Fire disasters: PDP urges FG to equip disaster management agencies https://t.co/89iGHYhPlk","dlvr.it","2021-01-25","New York, USA"
"155","1353487280350982145","1353549877628653568",2021-01-25 03:46:53,"tangwystl61","@uconnhenry @JUConnor25 @pennyparker0523 @GovRonDeSantis West Virginia leading the nation in vaccinations. Predictably the Blue states are a disaster, NY, Ca. The success or failure depends on the how competent the governors are. Sucks for us in blue states with idiot governors","Twitter for iPad","2021-01-25","N/A"
"156","52555042","1353549784167161856",2021-01-25 03:46:30,"RyanPMcDonnell","@ZachLowe_NBA @KevinOConnorNBA @ChrisVernonShow @WindhorstESPN 

If you guys are trying to find some content for the Pods, you could talk about this? And OG's overall development? And FVVs defense? And Raps rebound from an almost disaster?
Just sayin'. https://t.co/dgr1ERE5L9","Twitter for Android","2021-01-25","N/A"
"157","371646780","1353549769843433472",2021-01-25 03:46:27,"LizBuff46","Isn't it George Brandis disaster in London these days?   If so, no one but Murdoch would be given an award with such vile tongue in cheek arrogance as Brandis puts out! https://t.co/fdyxMdE2PE","Twitter for Android","2021-01-25","Bunbury"
"158","4924891095","1353549756480581634",2021-01-25 03:46:24,"cremedelameme09","Pre-cuniform and its consequences have been a disaster for the human race. https://t.co/AlAe1a27Pv","Twitter for Android","2021-01-25","N/A"
"159","80266265","1353549585843630081",2021-01-25 03:45:43,"RISEfm943","#3OfAKind
A  disaster is connecting these countries, what is that disaster?
1.) Zimbabwe
2.) Mozambique
3.) South Africa 

#RISEfmBreakfast w/@jtlubisi1 &amp; @VictorRoseJnr","Twitter Web App","2021-01-25","On your radio."
"160","304656280","1353549556806463488",2021-01-25 03:45:36,"bluebirdwonnie","When does the next AOT manga come out how long do I have to mentally prepare myself for the disaster that happens next","Twitter for Android","2021-01-25","MX + ggs"
"161","1253135125585502209","1353549497167716352",2021-01-25 03:45:22,"brokelynjean","Top 10 photos before disaster https://t.co/JeP1oyB5OJ","Twitter for iPhone","2021-01-25","Oklahoma, USA"
"162","35047577","1353549488753942529",2021-01-25 03:45:20,"wynot1234","@nickkrasney Those events perfectly capture what I mean. Hiroshima was a bomb. 1 person died from Fukushima. 0 at three mile island.

300 people burned to death underground in a coal mine disaster in turkey in 2014. Did we even notice?

https://t.co/GNud6ypAo7","Twitter for iPad","2021-01-25","Austin, TX"
"163","152311372","1353549410223972357",2021-01-25 03:45:01,"TheNatlInterest","Last fall, the U.S. Navy began to release documents from the investigation into one of history's deadliest submarine disasters. https://t.co/IF7UOInqDf","Hootsuite Inc.","2021-01-25","Washington, DC"
"164","3270132552","1353549409846489088",2021-01-25 03:45:01,"StayYoungMedia","Preparing for medical emergencies during a natural disaster is a must! #beprepared #naturaldisaster #medicalemergency @CDCemergency https://t.co/taOo6wRq9M","Hootsuite Inc.","2021-01-25","Texas, USA"
"165","1306318507039219712","1353549368046067714",2021-01-25 03:44:51,"lunarkwami","top 10 images that preceded disaster  #TalesFromTheSmp https://t.co/EFomxWzoY4","Twitter for iPhone","2021-01-25","carrd byf <U+273F> they/them"
"166","742510756973957120","1353549354301349889",2021-01-25 03:44:48,"GamerGirlRights","@mort713 I’ve played them all several times because I have brain rot and I know after Mass Effect Andromeda being a disaster and the fact that DA4 has been in development hell for 7 years people don’t have high hopes, but I need this. I need it so bad.","Twitter for iPhone","2021-01-25","funky town"
"167","1287603516991844352","1353549346801901568",2021-01-25 03:44:46,"LeonardStansbu2","It would be an irreparable disaster if Joe Biden, who is heavily suspected of being complicit with the Chinese dictatorship, would be designated as President of the United States,” said Archbishop Carlo Maria Viganò, who from 2011 to 2016 served at the Holy See’s ambassador","Twitter for iPhone","2021-01-25","Lubbock, TX"
"168","806631906808856578","1353549225037074432",2021-01-25 03:44:17,"storyheadjillmc","@Ziggiezaggie What a fuqqing disaster.","Twitter Web App","2021-01-25","FL via RI & MX"
"169","788265414119727104","1353549214496776192",2021-01-25 03:44:15,"lollidork","@Atsushi101X Also also, where tf is Deku's mom? Cause if the Todoroki clan can get through that mob of reporters, where tf is the fierce Momma thats been literally running to her bbs side when literally any other disaster happened???? 

SUMTHN DONT SMELL RITE","Twitter for Android","2021-01-25","N/A"
"170","69963561","1353549205713809408",2021-01-25 03:44:13,"billyaylesworth","@wandaisreal @GavinNewsom @CA_EDD He is too busy virtue signaling to pay attention to this EDD disaster.  In his words ""With Rita Saenz at the helm she will quickly pull everything together "" I am drowning, We are drowning. Complete despair at this point","Twitter Web App","2021-01-25","Malibu, CA"
"171","947873974964441088","1353549179705024513",2021-01-25 03:44:06,"matthew_halter","@realalexlains Well they didn't win they stole it so this disaster was coming either way...","Twitter for Android","2021-01-25","Michigan, USA"
"172","368003273","1353549126932246529",2021-01-25 03:43:54,"LOVE_Starjae","@CHildack Lmao soon as I get dressed it’s a disaster","Twitter for iPhone","2021-01-25","Running thru the 6 <U+2728>"
"173","1308249887499149312","1353549082153762816",2021-01-25 03:43:43,"0Bubbav2","@guardiannews She would be a disaster like her old boss","Twitter Web App","2021-01-25","N/A"
"174","575755127","1353548947428544512",2021-01-25 03:43:11,"MrJasonHill","@01splcheck The city has been a disaster ever since they were in charge","Twitter for iPhone","2021-01-25","Lodi, CA"
"175","1250939648697917442","1353548828754980864",2021-01-25 03:42:43,"leonsartshow","well that stream was a disaster actually sorry gjkldsjg","Twitter Web App","2021-01-25","N/A"
"176","1007325976110551041","1353548806835548165",2021-01-25 03:42:37,"TitoDSComics","I am a gay disaster.","Twitter for Android","2021-01-25","São Pedro da Aldeia, Brasil"
"177","1052699045867732993","1353548780721864704",2021-01-25 03:42:31,"horn_conor","2 photos taken before disaster (one worse than the other....sorry @kkingstyle). Only had 1 lap before we got caught in a big crash, we'll see if we can still race next Sunday. https://t.co/mIgu7D4CCg","Twitter Web App","2021-01-25","Forked River, NJ"
"178","1340719137933410305","1353548678326312960",2021-01-25 03:42:07,"JimboFi30987487","@WeissKirk @missywimsatt @indii5000 Indiana hasn’t done jack in 4 years with Archie at the helm. We’ve gone backwards, I would take Crean back! Getting mad about that is a fan’s right. Not sure why this is so hard for people to understand. That press conference was a disaster, arguably worse than the loss","Twitter for iPhone","2021-01-25","N/A"
"179","317929994","1353548623854886913",2021-01-25 03:41:54,"Vestrati","Clearly Trump has never played D&amp;D, splitting the party is a disaster","Twitter Web App","2021-01-25","N/A"
"180","576805467","1353548617290641408",2021-01-25 03:41:52,"swingsnest","What a disaster.  #WhereIsLaGrange #FiretheUCP https://t.co/EIGJym0jqv","Twitter for iPhone","2021-01-25","Cold Lake, Alberta"
"181","3092521447","1353548613151043584",2021-01-25 03:41:51,"IsraOrtiz_O","@DrEricDing @HLGatell This Gov is a complete disaster, not only on this issue but literally in everything.","Twitter for iPhone","2021-01-25","Mexico City"
"182","1223354321926000645","1353548554854400001",2021-01-25 03:41:37,"mollywithay","@HaydenWXlol This can actually cause real harm to someone with weather PTSD like myself and many others who have been through a severe natural disaster. <U+0001F62C>","Twitter for iPhone","2021-01-25","N/A"
"183","1146223874469765120","1353548546813939712",2021-01-25 03:41:35,"W4NGXI4N","pictures taken before disaster https://t.co/3nnD1bhExW","Twitter for iPhone","2021-01-25","was lovesvkoo"
"184","1131237989818994688","1353548527058739200",2021-01-25 03:41:31,"dantrimont","@KirstenPowers @NYT @Wolfe321 ""oh the humanity"" comes to mind, eternal words of Herbert Morrison, when reporting the Hindenburg disaster. Maybe today the NYT would fire him as well? By some crazy rhetorical stunt one could even construct some   sympathy for nazis, mind you. Who knows?

https://t.co/wSBDLhPXoB","Twitter Web App","2021-01-25","Germany"
"185","400484980","1353548524407853057",2021-01-25 03:41:30,"VeronicaD22","@rtuiono @Averysdaddy84 A natural disaster that prevents the game from being played? <U+0001F937><U+0001F3FD><U+200D><U+2640><U+FE0F>","Twitter for iPhone","2021-01-25","United States"
"186","1315365708222603265","1353548475858874368",2021-01-25 03:41:19,"ThumbPosting_","Jimmy Dore and his consequences have been a disaster for the human race","Twitter for iPhone","2021-01-25","he/him"
"187","164947845","1353548472729784320",2021-01-25 03:41:18,"GW1115","@GavinNewsom What a fucking disaster this guy is","Twitter for iPhone","2021-01-25","Northern California"
"188","1351651752148426760","1353548238008307715",2021-01-25 03:40:22,"darkwebcapo","The #Broncos under #JohnElway in the front office have been a disaster in the #NFLDraft so they have to again trade their top picks. This time for #Lions #MatthewStafford?#NFL","Twitter for Android","2021-01-25","United States"
"189","966056255809900545","1353548237932736512",2021-01-25 03:40:22,"uhzoaix","@talktomaIik dgjdgjd please i swear my life is super boring 99.9% of the time ok, i'm not a disaster 24/7 no matter what my twitter feed suggests sjfsjf","Twitter Web App","2021-01-25","shanghai"
"190","998775279316291585","1353548195163480069",2021-01-25 03:40:12,"MDobla3","i dont know how to  occupy instagram, im a disaster loool https://t.co/3I8KASHIfn","Twitter for Android","2021-01-25","fan acc span: @MineDoblas"
"191","1352467589738409984","1353548188398088193",2021-01-25 03:40:10,"GambolGayle","@sharon_meador @flowermusickids @ProudSocialist @ravelesm @BernieSanders Agreed. I just think we ought to cut the man a little slack. He inherited a fucking disaster. Just my unsolicited opinion.","Twitter Web App","2021-01-25","Florida "
"192","62744064","1353547988027592706",2021-01-25 03:39:22,"FatSlice","@TRHLofficial Harris's reform was &amp; is still a disaster for the state of CA, and Xavier Becerra has been even worse &amp; will be a disaster for our country. He has all but legalized what were called ""Quality of life"" crimes here in CA; and won't prosecute them and told county DA's not to either.","Twitter Web App","2021-01-25","California"
"193","23920607","1353547838643261447",2021-01-25 03:38:47,"ToniSpeakEasy","@patentiro More like general problem<U+0001F644>, major disaster","Twitter for iPhone","2021-01-25","Philippines"
"194","1338666028893569024","1353547815964696576",2021-01-25 03:38:41,"PE37300459","@TehnDiamond Why was @CookOffZim such a monumental disaster??","Twitter for Android","2021-01-25","Houston, TX"
"195","368189339","1353547768460001280",2021-01-25 03:38:30,"mattborja","He believes Philippians 4:13 where it says, ""I can do all things through Christ which strengtheneth me.""

But can he actually live it; can he actually do it, that's the question! Or is it going to end in a horribly frustrated decal disaster...

Stay tuned for next week XD https://t.co/ncXFARWKHM","Twitter for iPhone","2021-01-25","Devotions, Quotes, Resources"
"196","28363069","1353547731973771265",2021-01-25 03:38:21,"hunters_laptop_","@drwatkins9 @JonUPS_ @RebeccaforWA @JoshuaHol The racers his a pedestrian. When a cop comes you get out of the way and let them do their job. Seattle is a disaster","Twitter for iPhone","2021-01-25","Las Vegas, NV"
"197","1049357008040853507","1353547685102559232",2021-01-25 03:38:10,"NicoleDutko","@JoshAllenQB .What a disaster! You just lost all respect we had for you all season! Flicking a football at a guy? Listen: How you lose defines your character. Not how you win. You had to go out looking like a bunch of donkeys? And to think I was pulling for you all season! Gross.","Twitter for iPhone","2021-01-25","N/A"
"198","3125803199","1353547575215984643",2021-01-25 03:37:44,"capo_bbg","@GazetteNGR Too late cry,@Prof_AJega over the disaster,@MBuhari you foisted on Nigerians. History won't be kind with you .","Twitter for Android","2021-01-25","Port Harcourt, Nigeria"
"199","1330521007250165768","1353547495775866880",2021-01-25 03:37:25,"MaggieM00021130","There's a movement to open up schools. I don't agree as with the new more tranmissible covid variant, the lack of proper ventilation, the lack of proper masking, etc., it's a recipe for disaster. We need to ensure that the everyone is protected by having everything in place first","Twitter Web App","2021-01-25","N/A"
"200","933043222372343808","1353547475051663362",2021-01-25 03:37:20,"rawsnails","Industrial society and it’s consequences have been a disaster for humanity","Twitter for iPhone","2021-01-25","Seattle, WA"
